Type,Value,Select
4,0.47354941789988225,0
9,0.02963167796554078,0
4,0.2922601192580362,0
0,0.9769324923453722,0
7,0.41761941250173806,0
8,0.5838021696926148,0
7,0.8172123471587763,1
6,0.399168519962362,1
9,0.8232293331842433,1
4,0.12129784693103773,0
5,0.7000730076630334,1
5,0.028799374204682593,0
1,0.21175237746944187,0
0,0.4112154791157888,1
4,0.776738915751044,0
9,0.9809212291809526,1
2,0.7529885228658675,0
3,0.9160939027540181,1
6,0.5169791935816542,0
0,0.8809136535100673,1
2,0.23969290805523946,1
6,0.48834949522749094,1
6,0.1557678521037389,0
3,0.3554133649737221,0
4,0.5857081661955366,1
3,0.32366709887433676,0
2,0.7323437936208486,1
4,0.030634763526684816,0
3,0.10983316518955843,0
7,0.3980805257488672,0
6,0.5005597506334977,0
0,0.48099990346167587,1
2,0.30784845556001816,1
2,0.6319603910039855,0
1,0.301088135232243,0
9,0.6206413284206748,1
4,0.9952477612147613,0
4,0.34964277895059126,0
8,0.2863968195349914,0
2,0.3294339620478792,0
8,0.5961014913295274,0
6,0.8467744558022476,0
7,0.7978116861509049,1
8,0.1544426156159009,1
4,0.8356251930709738,1
6,0.3356448298056667,0
6,0.12096434443649318,0
8,0.06939753225382028,0
9,0.07902358869194137,1
0,0.6128914064851512,0
3,0.3212993001076889,1
6,0.7686281435767712,0
6,0.9925639766844299,0
3,0.5346487333542007,0
4,0.6732725494642336,0
2,0.4263560667875673,0
0,0.49394527497985374,0
2,0.5177421265981667,1
2,0.510865115536274,1
6,0.3328714904579151,1
6,0.5319616254561523,0
6,0.2536169774033451,0
8,0.49267298499652634,1
9,0.5321151983473088,1
4,0.014991473993288595,0
7,0.09286731676139537,1
9,0.8760520927558647,0
1,0.5516352114686641,1
2,0.22615129415804347,0
1,0.693526996421156,0
3,0.9736109001829629,1
4,0.9781727329524434,0
7,0.6003911894075,0
8,0.4853149883838168,0
6,0.989551188809371,1
3,0.18024217991216085,1
7,0.769538383649595,0
3,0.9879444411964371,1
3,0.5538105567841156,1
3,0.7426629159686056,0
0,0.914387529358377,1
0,0.23204445002771723,1
4,0.4055893274263822,0
1,0.9911920404021137,0
4,0.7135481990711158,0
2,0.46416304497880123,0
6,0.6313742435046092,1
4,0.25320514520896165,1
2,0.990710613504932,0
7,0.900321515916364,1
6,0.7915651245327321,1
1,0.8593035733610157,0
2,0.25914022044197815,1
1,0.16154126705983207,0
4,0.35957260700287896,1
1,0.4793246654342185,0
8,0.34521191528693373,0
0,0.55055917542384,1
8,0.712725615459523,0
4,0.39531963170643525,1
1,0.3193937604341839,1
7,0.7482810277986135,1
1,0.34590013700101363,0
0,0.6898951265045948,0
0,0.6214865926717409,1
8,0.9239536518685378,1
8,0.06381610281391448,1
8,0.21039147840317662,0
6,0.6038335592033279,1
7,0.9464166797170226,1
7,0.5448429293013435,1
3,0.9818341462112969,0
5,0.09964178185126449,1
5,0.6623031648789667,0
7,0.8743913757098453,1
7,0.031573051264842444,0
9,0.442580720038656,0
0,0.20707552933722095,1
1,0.10664941777827086,1
9,0.42666941604933906,0
1,0.30511701740685604,0
0,0.9009966099060855,1
2,0.2656873327271685,0
8,0.6736350880354954,0
0,0.12792205025124526,0
4,0.36611059539563007,0
7,0.9903968107763109,0
1,0.4475197061724385,0
7,0.19159978341177075,0
7,0.6058200055906334,0
6,0.42514726084805465,1
2,0.036380053150378844,0
1,0.031241734153732326,0
7,0.4930262304107249,1
9,0.2797191127437685,1
4,0.8693658537904922,1
5,0.16000224184770406,1
9,0.8470308940035126,1
3,0.9698611291282491,1
9,0.1644254828434839,1
6,0.4200287469394939,1
8,0.7039847118905123,1
8,0.37467987404001346,1
4,0.02231651480701058,1
9,0.6163796540402027,1
7,0.997327887118942,1
7,0.8880703525855723,0
9,0.7919372371584478,1
1,0.7053217011741929,0
1,0.5957493710092899,1
7,0.4465819391200728,0
7,0.5843891162082909,1
0,0.6892213204033766,0
9,0.7732942872709458,0
5,0.440240018230904,1
8,0.5267727326031909,1
4,0.7207347887622948,1
7,0.43980799683900984,0
9,0.4656913139480222,0
7,0.9593617716787218,1
6,0.7114388633391074,0
0,0.043447575911109815,0
1,0.5325440643425405,1
3,0.5177768889960108,1
8,0.5381523535582026,0
9,0.8962985999662826,0
9,0.9554843613977984,0
2,0.19877067276495874,0
8,0.4278153765298287,0
0,0.020731061023261832,1
2,0.46968948877426564,0
2,0.9409402836108681,0
2,0.7276829995579541,1
5,0.5086631375080852,0
4,0.1785904645812768,0
9,0.8270606317897292,1
8,0.04747253428196052,0
9,0.15228563138117368,1
6,0.950435410179409,0
6,0.912793053218651,0
7,0.7609644628476415,0
3,0.26530272230018503,0
3,0.3346519582654299,1
8,0.3268652336410527,0
0,0.32117999248723494,1
4,0.7047320340078767,1
4,0.7596366909056698,0
4,0.5022817122578405,0
5,0.7014832298467375,0
4,0.5669044521518081,1
1,0.39286394341741304,0
0,0.28028514511918823,0
7,0.020664587526744937,0
8,0.8214867363339073,0
2,0.8260611754929094,1
7,0.8499971279172416,1
0,0.2119630492631488,1
0,0.36627205623926096,0
5,0.16982548502826744,0
4,0.31310437124783863,1
6,0.5601459448270533,0
5,0.975832212692684,0
8,0.9098966200776186,0
3,0.28657401957135087,1
9,0.3750513995553185,1
9,0.5068774223272293,1
5,0.0633943945857508,0
8,0.8140002396706038,0
6,0.27976186647845036,0
9,0.7125127487573353,0
9,0.14336003837892686,1
5,0.8020541097362602,1
6,0.6391944009404433,1
5,0.8678449374996299,1
1,0.29049786702041147,1
0,0.5297362364057803,0
8,0.8286871585694409,0
6,0.6080422476134856,0
7,0.4702908966049667,0
9,0.6328522617228847,0
4,0.033666852581472284,0
0,0.027340929896146338,0
0,0.10591341454822756,1
8,0.4668196665687063,0
3,0.39697718680671523,0
8,0.22287435361701313,0
2,0.9942172344666196,1
9,0.43583041507812426,1
1,0.42488939096837164,0
6,0.2419347524266996,0
9,0.11086975814547284,0
3,0.8588593531437959,1
1,0.7051557371913367,0
5,0.0873271863139018,0
3,0.7911535057144502,0
2,0.43922518328290927,0
2,0.5653370667948402,0
3,0.6888261069612194,1
1,0.769935047814373,0
1,0.8200382872078406,1
2,0.9864273298590128,1
8,0.15887820883873371,0
3,0.34209061879009084,1
6,0.4855404978968426,1
4,0.30291978032868383,0
5,0.3779492244324294,0
8,0.5118153459043012,1
5,0.1411316486218862,1
5,0.2971072599697492,0
5,0.6725537221707812,0
2,0.8586980684229701,0
3,0.9778762691176504,1
4,0.7208508245888873,1
1,0.8856754288209793,1
6,0.7717568239987831,0
0,0.7293821572748183,0
4,0.2745969168383321,1
7,0.2512528906402862,0
9,0.1421584443485523,1
8,0.7975760570325058,0
1,0.7125703869916911,1
2,0.021186101023948134,1
7,0.45344353259626224,0
5,0.34041556977002396,1
4,0.5256935629416056,1
5,0.8232156666921044,0
3,0.9185877413943855,0
9,0.32535658737674367,1
4,0.6264089626682245,1
9,0.7669038158501962,1
2,0.973254163900266,1
4,0.30696836428274643,1
5,0.2550013129656221,0
3,0.17462474184976529,0
5,0.09912061940194339,1
4,0.5210734332223864,0
1,0.20944477133353656,1
0,0.37478131049308616,1
3,0.7119107353613748,0
6,0.046563325843077874,1
6,0.7845613043461628,0
9,0.024702378845192552,0
9,0.7237084108188772,0
5,0.4917346430865085,1
8,0.646056977916401,0
3,0.6353342701603989,0
3,0.3358705409659951,1
8,0.009334083091639078,0
3,0.26280805522895645,1
0,0.5430124069493132,1
2,0.9271963263374953,0
4,0.17269912697746426,0
4,0.6289575170575195,0
2,0.5000175834099749,1
5,0.4167867990895431,1
8,0.00852867509510502,0
3,0.6828211098217154,0
4,0.6675030088322722,1
6,0.6757921886411373,0
5,0.5203357915147838,0
8,0.22035992761283996,1
9,0.7479157423284725,1
7,0.149142964518022,0
0,0.72154379886067,1
7,0.7712472626359795,0
6,0.49451967679874087,1
4,0.004607420673755747,0
8,0.9998168106738639,0
3,0.010963763873163446,1
6,0.5931020818254907,0
8,0.3269989645308935,0
0,0.47907735867995394,1
7,0.04915356114537728,1
4,0.9322244208144428,0
3,0.8659177034390845,0
5,0.1675707446489728,0
6,0.2095491055704346,0
1,0.6488860028878805,1
2,0.9501396286947779,1
3,0.7793324216888692,1
0,0.22202515893037877,1
4,0.9887600642197895,1
0,0.3500076860175131,1
4,0.7163922058166057,0
5,0.5609635194352931,1
5,0.5895455817402577,0
4,0.3747933083757571,1
2,0.6661234435278461,0
9,0.0592711248044645,1
6,0.8745470268497282,0
3,0.10392595858021791,1
4,0.7096768724431987,0
0,0.4997741252448399,0
4,0.9467699126221112,1
7,0.5447334348485712,1
5,0.36047179731932155,0
7,0.9503735576942482,1
1,0.8617671375105952,0
0,0.8035607111556478,1
8,0.028611267080645986,0
7,0.19008079483901885,1
4,0.025757199849873458,0
2,0.5419772156742261,1
6,0.2985401119557817,0
3,0.5338130268414275,1
0,0.3547654633661491,1
3,0.8746766822597489,1
2,0.703222762071744,0
8,0.7119834421546513,0
2,0.24498362044926214,1
7,0.3574760880047153,1
0,0.15567203331883062,1
8,0.6339255548187297,1
5,0.02407093262450133,1
4,0.4477591376038661,1
6,0.08310719336255612,1
0,0.05344293498359365,0
9,0.6043297620613584,1
5,0.8272450855920676,0
6,0.9116263608309786,0
9,0.5021844804839448,1
9,0.16901285153804047,1
7,0.7066915828013649,0
5,0.15029405224553571,0
4,0.3767913040876111,1
9,0.9335116307611179,1
0,0.5160191537813177,0
4,0.19581901929929568,0
8,0.5292458908757528,1
4,0.44382968188820826,0
2,0.921086793076596,0
0,0.6979801957757306,1
8,0.2076189165300084,1
2,0.2532218912343537,1
3,0.41399491552759704,0
1,0.8811646725396234,1
1,0.8692009498352863,1
0,0.3622110108075257,0
0,0.6403968636422157,1
2,0.05255690762952425,0
5,0.9938849467781531,1
0,0.10300781939883785,0
8,0.9463307079064087,0
3,0.7342642193263984,1
8,0.9567025688527506,0
8,0.6219420685779103,0
4,0.1102057892552738,1
8,0.3482981865782038,0
9,0.2553693782023633,0
0,0.07368942032561521,0
9,0.4130658064679251,1
0,0.8416664535138118,1
4,0.5772911308825749,1
3,0.2387546545269641,1
7,0.9060239153165591,1
4,0.5521620691024379,0
9,0.10426020567971539,0
0,0.6179032882838507,0
6,0.15251320305832172,0
6,0.09857940648687347,0
0,0.10807229592106726,0
6,0.05261274882683942,0
7,0.763278586417716,1
5,0.5301140869053513,0
3,0.5146069992758732,0
3,0.9901101525314581,1
1,0.5864040884226834,0
8,0.5010476916956572,1
5,0.7909659801392313,0
6,0.9466437828947789,1
9,0.6239372939210375,1
7,0.32776677919689856,1
2,0.5248511390386081,0
6,0.12016889007228793,0
6,0.3229776690205327,1
8,0.5897671811978393,0
0,0.6827349293091094,0
4,0.5732510779800609,1
4,0.8148988470194137,1
4,0.28008665043068204,0
5,0.9095851717503327,0
7,0.6837602214585871,1
9,0.884919326708608,0
0,0.7536878370736116,0
9,0.5988975851985014,1
2,0.49641869135493666,1
0,0.8439188013409793,0
1,0.08458572121747887,0
7,0.7108435039183691,0
1,0.08558572684699983,1
9,0.17339284742363892,0
7,0.3143383536744154,1
7,0.2828064071813575,0
6,0.9373017703934989,1
5,0.10711831383253578,0
9,0.8848963050436569,1
1,0.8716814405446073,0
7,0.6065085524359197,0
5,0.9516276644065873,1
0,0.17453667249729599,0
3,0.39201246619303154,0
3,0.5922853249526004,1
1,0.4916752652668127,0
9,0.4633553463219381,0
4,0.7769097136393247,0
8,0.567965603748929,0
7,0.17831686904372035,1
9,0.7171384723705038,0
6,0.3853740829635167,1
3,0.38406412174632565,1
1,0.14282186757807247,0
3,0.11540820344026059,1
9,0.2515564234669079,0
2,0.661991284677504,0
7,0.4336373059785983,0
7,0.3580396787476877,0
5,0.5687070717422238,0
4,0.36247205973077157,1
4,0.7462709069524412,1
2,0.06220689990000505,1
6,0.5564418917760967,1
6,0.3169051321783434,0
5,0.6186622288612151,0
9,0.4078730728950848,0
5,0.5350180081269829,1
5,0.22818317958460754,0
1,0.4812705371167951,1
0,0.6775060722241116,0
8,0.0785231995943746,1
8,0.009128835508223299,1
6,0.1986616438118679,0
1,0.5756462593660974,1
7,0.0616704158790502,0
0,0.7330490518069113,0
4,0.7627913701168315,1
3,0.8142845681580937,1
3,0.1815877631348668,0
1,0.8440567339954183,0
7,0.43357897359724396,0
3,0.8737231583171596,1
5,0.04568653890814611,0
2,0.5999637151043898,0
9,0.3388226854505929,1
1,0.5143684909643109,1
4,0.4899570921244366,1
8,0.8549778335092159,0
7,0.27158574286629333,0
7,0.6468927179453514,1
0,0.07486175463524258,0
8,0.4947257304188143,0
3,0.246038653009227,0
5,0.17887158523427993,0
0,0.1039354677997979,0
9,0.688043708022101,1
2,0.5243846157239112,0
3,0.36231114995903535,0
8,0.07835006888586094,0
4,0.5989135058576579,1
4,0.5443179782157556,1
4,0.8570842555493269,0
7,0.24368829680641357,1
4,0.7861601898509999,0
7,0.038433672612484426,0
1,0.6252777304402739,0
7,0.5315320250530595,1
0,0.6270007061052016,1
1,0.6900402794684989,1
8,0.021723149499527916,0
7,0.4442727193537158,1
4,0.10213096919814957,0
3,0.23118665017406836,1
0,0.8105810138210581,1
6,0.9687667779419051,1
1,0.3016066331872054,1
2,0.15457588350141926,0
9,0.3268297013381095,0
1,0.1164944879068226,1
1,0.8927020073431036,1
3,0.6358557768514388,0
2,0.10651175243387512,1
0,0.26876329860645665,1
1,0.7776630220906597,0
9,0.08843334099058775,0
7,0.5910169259697103,1
4,0.600141431211507,0
7,0.13872878283562218,0
6,0.688152109736307,0
0,0.4388921203997904,0
4,0.27586122194184837,1
1,0.49895702317033963,1
1,0.9205312023883688,1
4,0.5111780529283938,1
3,0.5037479216442485,1
9,0.27098806675811526,0
4,0.5395270325507524,1
3,0.5714907892631479,0
4,0.3128236238342538,1
6,0.3111214919025037,1
8,0.400629274848619,1
1,0.660782452270575,0
5,0.7280290578026032,0
9,0.30243526789299935,0
6,0.31661581859457355,1
6,0.1401447749588891,1
0,0.739186302589203,0
0,0.2703491789132686,0
1,0.6444126003471755,1
3,0.5444223394914943,1
5,0.6932885632239755,1
8,0.2969790035491817,1
2,0.1295501179580909,0
8,0.7541988818071659,0
8,0.12552523754783795,1
5,0.9439184385135124,0
9,0.29911049953689717,0
3,0.5923377160677872,0
3,0.5758470593338848,1
2,0.5276460963893236,0
3,0.3730835178904973,1
7,0.99648777811414,0
5,0.596663371773641,1
7,0.47908089682240085,0
9,0.6585648966342111,1
7,0.32157539722054806,1
6,0.14547450962351327,1
1,0.014667004663441174,1
3,0.8632280177607765,0
6,0.29799295422125116,1
3,0.1529378852670854,0
5,0.577548948850981,0
8,0.5084103527406179,0
4,0.8408119209891088,1
2,0.8887548486483065,0
0,0.14363227486524333,1
7,0.06179498352842838,1
7,0.27196788657686477,1
1,0.9075803768810914,0
0,0.16544995829929343,1
5,0.6623532391980127,0
7,0.24551551085599488,0
6,0.49443755614746443,0
7,0.0340801535768932,0
6,0.949853100021759,0
1,0.4797483988451411,0
4,0.9257699029095566,1
1,0.270160489261953,1
7,0.7278714402408537,1
6,0.6450481839639237,0
3,0.6699512741639962,0
4,0.4468748430947739,0
4,0.3701614253515023,1
0,0.7215809658095002,0
5,0.43107354225888417,0
4,0.4503539436565709,0
2,0.09275978716585842,1
8,0.2194590567130349,1
4,0.352806812252069,0
4,0.1784302982895134,1
1,0.48749784742810476,1
2,0.5871766003600546,1
0,0.328436935021586,1
3,0.5477715555891888,1
5,0.3123260697013077,1
8,0.14415423670784877,0
6,0.28218845231040557,0
6,0.7982404142925273,0
4,0.4094724756434611,0
0,0.1034780734837416,0
7,0.4110763545312751,1
0,0.842775665287607,1
9,0.18494091701072124,1
3,0.3180776495426164,0
3,0.42631643975398625,0
4,0.12062818558477373,0
9,0.6817471134001454,0
6,0.689811936462433,1
5,0.3167687605505827,0
2,0.3753281912012282,1
5,0.40696730217985233,1
7,0.4904968630143327,0
8,0.046197821515490345,1
7,0.2452958250432148,1
2,0.6887603539093435,0
1,0.9101005389458561,0
9,0.9022086384757773,0
2,0.9690783413873034,1
4,0.8114103357753424,0
1,0.5975088850515478,0
1,0.3538946522858649,0
4,0.9960905961853992,1
3,0.26919576757147046,0
5,0.6947003182253582,1
1,0.820079439974498,0
9,0.9292619258314113,0
1,0.7179628590241649,0
5,0.20293120996709602,1
7,0.3147945370579286,1
1,0.4220786754844904,1
0,0.60443119678233,1
0,0.509788925960922,1
6,0.32258624124558843,0
0,0.7747920516293769,0
1,0.8462630214153325,1
0,0.26350085788039035,0
0,0.26745307974407606,0
4,0.8968483057103548,1
5,0.3844390051627451,1
2,0.09175599501641485,1
1,0.12420388891056788,0
6,0.9842237054340636,1
4,0.9140185184594183,1
0,0.6832626977018487,1
7,0.4147024028742168,1
9,0.6602229745376903,1
4,0.7886246205914165,1
1,0.580293271372072,0
8,0.6284023637582549,0
1,0.9536355018657964,1
8,0.40473612847966123,1
1,0.39611821475463205,0
0,0.7713753457535244,1
4,0.7123614560043734,0
6,0.14361292287422278,1
8,0.10754995154462155,0
9,0.39869782449543634,0
2,0.47409782313965176,0
7,0.29192168457324685,0
5,0.9468852220232642,1
2,0.3075280173619367,0
3,0.4010674727609709,1
6,0.5460170745749702,0
3,0.31419847518292143,1
7,0.8907237521753403,0
8,0.9452902667469464,1
8,0.5226824912268476,1
2,0.5385957839853661,0
3,0.5550992402340614,0
2,0.6072901917720899,1
5,0.023009220289425425,1
3,0.6311661069809142,1
4,0.4744307414576776,0
0,0.0871378040260049,0
3,0.23689948979077446,0
6,0.7852802337607999,1
6,0.0090126472066836,1
6,0.15691867653029468,0
9,0.14604302974804773,1
4,0.34445330047419465,0
0,0.8741947873636009,1
9,0.6443464675922462,1
1,0.38429272201517095,0
4,0.9505035154951255,0
1,0.5763501034395787,1
0,0.7016059383729789,1
0,0.40170560355386653,1
3,0.03949955553563145,1
7,0.4857900750514128,1
7,0.8152646490411443,0
9,0.655320316164419,0
2,0.9889886682492152,1
6,0.9489900110262024,0
0,0.35802658171112,0
9,0.5220428012063777,0
8,0.1967656450493933,1
6,0.5627738301034161,1
2,0.6674832852946893,0
7,0.42488633489073624,1
7,0.8795034844252724,1
8,0.2861995975127758,1
2,0.9819765383801583,0
5,0.21899917361022414,1
2,0.05023785904174727,0
2,0.4834103612375439,1
6,0.4044261100213694,0
3,0.23822667482337256,0
7,0.4035705413438354,0
1,0.40518666954601046,1
2,0.2896959978394822,0
2,0.060598063991118445,0
2,0.46278071935430243,1
0,0.1715076604234742,1
3,0.6685861451621344,1
3,0.9216617879259515,0
6,0.23648788594179027,1
8,0.38826462102559944,0
7,0.6801281036227691,1
5,0.5418051811472657,0
1,0.257695043407413,0
9,0.40974472011891194,1
9,0.5072234811224203,1
6,0.7590998104408863,1
8,0.5354286751901915,0
2,0.030663308835977343,1
3,0.2640955745086382,0
5,0.9835961370033797,0
0,0.8377900034934358,0
5,0.6556160254355083,0
0,0.8282178901489043,1
2,0.21991064579797315,0
7,0.3731065224315032,0
9,0.012323321599168047,0
1,0.5921101900408025,0
8,0.6241568624157876,1
8,0.5551140506459805,1
8,0.14063252431846363,0
5,0.8966431985912183,1
9,0.10350773999762164,1
6,0.05897668038754811,1
3,0.36008004959664586,0
2,0.31202412358440546,1
8,0.5017450445122692,1
4,0.6737751834108282,0
0,0.06549654572723129,0
6,0.5200804589062195,0
2,0.2794907145604826,1
3,0.9844767085500381,0
4,0.997440080868811,1
1,0.6316636314099481,1
9,0.1476782126346231,1
6,0.7612410028264913,0
6,0.69412528619788,1
4,0.7647849610394893,0
2,0.22589162453611988,1
7,0.3454642576928869,0
3,0.8517070124812508,1
4,0.8764240738086039,0
0,0.07161521343197375,1
1,0.33706424124366285,0
4,0.23935391347312518,1
6,0.9744582747276646,0
2,0.7166246368681586,0
5,0.39846814345208204,1
9,0.6651348818420072,1
7,0.4171352618418682,0
6,0.2469111203631229,0
6,0.7145208790010169,0
2,0.6793586719782146,0
4,0.7305161463447281,0
6,0.17187810111161395,0
8,0.27593377321080104,1
9,0.6969388358378019,1
0,0.4813343769219287,1
3,0.7220954723678505,0
2,0.014338326140400981,1
4,0.684195025833041,1
7,0.4675770027515004,1
8,0.8351476756765773,0
3,0.7664589707847395,1
2,0.3233230164000187,1
7,0.37743788171651016,1
1,0.7637069276487346,1
9,0.8399098397171064,0
3,0.05725898242585736,0
8,0.4391671750570969,1
7,0.2349922229756496,1
4,0.05143130025348186,1
7,0.2852655076676367,0
7,0.1305482909318295,1
0,0.21387867901162583,1
7,0.4997529997451233,1
7,0.5876033654175503,0
0,0.1085890742828256,1
2,0.8628209600128217,0
9,0.39849333525714126,0
2,0.7571027175731524,0
4,0.6421132868520391,0
1,0.5580998605165621,0
0,0.7812376287192566,0
3,0.13231603048173457,1
8,0.008606533629542001,0
5,0.1556107468425647,1
4,0.4007680556815916,0
0,0.17804230833650214,0
6,0.5085817447381327,0
1,0.13056228930018143,1
1,0.11065994566616122,1
2,0.08826870908145479,0
1,0.8385095266013519,0
8,0.795878944836804,0
4,0.21682444207336193,1
5,0.9521305868155115,1
2,0.38377623565702845,1
1,0.10037621111861328,0
2,0.022174477929202352,1
2,0.7012705836068616,1
5,0.02103602464155907,1
9,0.5821283276195006,1
2,0.8569338558611842,0
2,0.5528612308332508,0
8,0.9950711516739267,1
6,0.8161931736536112,1
5,0.16370859059318033,1
1,0.49258198901505257,1
7,0.03223479567740173,1
2,0.27647649901750804,1
2,0.12289227748246934,1
4,0.9434434001988262,0
5,0.24545648894961392,0
0,0.21846009823772428,0
3,0.7875422893679009,1
7,0.35532152194584277,0
9,0.9790622844141614,1
3,0.9397693071478914,1
2,0.6406864645574961,1
8,0.7029399447611046,1
7,0.9785183887804243,1
8,0.41552238275893816,0
9,0.5088011733812761,1
6,0.4557639285145022,0
6,0.41954542661340444,1
7,0.4601840961080065,1
7,0.5130531299822287,0
5,0.45128810327744506,1
7,0.0035332677487058817,1
